customer_id,signup_date,plan_tier,monthly_usage_hours,support_tickets_last_90d,team_size,industry,nps_score,onboarding_completed,churned,days_to_churn
6887,2023-05-10,starter,99.4,7,13,tech,8.0,True,True,110.0
6888,2023-03-26,free,14.12,9,3,retail,5.0,True,True,110.0
6889,2023-01-24,professional,416.76,1,46,finance,,True,True,100.0
6890,2023-11-03,enterprise,2122.52,18,160,healthcare,62.0,True,False,
6891,2023-05-12,enterprise,141.15,21,28,education,97.0,False,False,
6892,2023-12-21,free,11.43,1,1,finance,,False,False,
6893,2023-07-01,starter,46.13,6,12,retail,62.0,True,False,
6894,2023-05-25,starter,44.2,6,7,finance,68.0,True,False,
6895,2023-09-03,professional,361.06,4,41,education,,True,False,
6896,2023-07-31,free,22.06,6,4,healthcare,70.0,False,False,
6897,2023-09-25,starter,97.97,7,7,tech,21.0,True,True,86.0
6898,2023-05-02,professional,135.03,6,23,education,72.0,True,False,
6899,2023-06-17,professional,104.54,4,26,finance,80.0,True,False,
6900,2023-11-12,professional,404.5,7,35,education,42.0,False,False,
6901,2023-03-29,free,50.57,5,3,education,38.0,False,True,260.0
6902,2023-05-19,free,10.9,6,1,tech,,False,True,74.0
6903,2023-01-12,starter,100.8,1,9,tech,34.0,True,True,264.0
6904,2023-04-30,free,29.49,4,3,tech,94.0,True,False,
6905,2023-03-07,starter,30.19,7,9,tech,25.0,True,True,218.0
6906,2022-08-05,free,29.61,0,4,tech,61.0,True,False,
6907,2022-03-28,starter,13.86,0,3,education,32.0,True,True,262.0
6908,2022-07-27,professional,446.98,9,36,healthcare,68.0,False,False,
6909,2023-10-19,starter,64.21,3,14,healthcare,97.0,True,False,
6910,2022-04-07,starter,246.06,7,11,retail,36.0,False,False,
6911,2022-02-08,starter,148.38,8,8,tech,,True,True,90.0
6912,2022-08-29,free,21.39,7,3,healthcare,,False,True,262.0
6913,2022-01-19,enterprise,273.79,22,33,healthcare,60.0,False,False,
6914,2023-03-18,starter,51.96,10,5,finance,39.0,True,False,
6915,2023-12-03,professional,284.97,5,45,retail,71.0,True,False,
6916,2022-06-24,starter,42.77,6,6,tech,20.0,True,True,142.0
6917,2022-08-18,starter,125.79,2,12,healthcare,43.0,True,False,
6918,2022-03-10,professional,129.81,0,17,tech,89.0,True,False,
6919,2023-02-20,starter,52.81,2,5,tech,85.0,True,False,
6920,2023-01-27,starter,95.34,8,8,education,34.0,True,True,227.0
6921,2023-02-02,free,30.07,4,2,finance,27.0,True,True,296.0
6922,2023-10-05,starter,14.98,1,2,tech,65.0,True,False,
6923,2022-01-17,free,4.28,8,2,retail,39.0,True,True,249.0
6924,2022-07-10,starter,16.43,3,2,tech,53.0,True,False,
6925,2023-04-28,enterprise,374.63,8,40,tech,37.0,True,False,
6926,2023-09-21,starter,10.74,6,3,finance,24.0,True,True,45.0
6927,2023-03-15,free,55.95,4,5,education,,True,False,
6928,2023-09-09,starter,59.33,3,5,finance,0.0,False,True,89.0
6929,2023-07-31,starter,20.48,1,2,finance,36.0,True,False,
6930,2023-04-01,free,25.97,5,5,education,54.0,True,False,
6931,2022-09-10,starter,206.16,3,11,finance,99.0,True,False,
6932,2022-02-15,free,64.94,1,4,healthcare,55.0,True,False,
6933,2022-03-18,starter,28.94,5,2,healthcare,43.0,True,False,
6934,2022-02-06,free,11.67,3,1,education,16.0,False,True,533.0
6935,2022-08-28,free,24.25,1,2,tech,,False,True,79.0
6936,2022-03-19,starter,74.55,4,5,education,60.0,False,False,
6937,2023-08-21,starter,32.58,6,4,tech,30.0,True,True,95.0
6938,2022-11-09,free,47.87,3,4,tech,39.0,False,True,304.0
6939,2023-04-06,professional,328.42,8,47,education,96.0,True,False,
6940,2022-01-04,free,35.59,1,5,tech,32.0,True,True,174.0
6941,2023-03-26,starter,84.35,7,6,tech,89.0,False,False,
6942,2023-08-18,starter,156.67,7,14,tech,81.0,True,False,
6943,2022-06-18,starter,108.64,2,13,education,42.0,True,False,
6944,2023-04-13,enterprise,1675.09,16,190,finance,30.0,False,False,
6945,2022-03-30,starter,49.92,8,8,finance,,False,True,304.0
6946,2022-04-06,professional,138.01,8,19,healthcare,39.0,True,False,
6947,2022-04-27,starter,83.61,7,8,education,52.0,True,False,
6948,2023-03-14,starter,22.75,2,2,tech,82.0,True,False,
6949,2022-04-22,free,7.6,6,1,healthcare,74.0,False,False,
6950,2022-04-26,starter,65.65,4,11,healthcare,,True,False,
6951,2022-09-09,free,64.82,9,4,retail,,False,True,117.0
6952,2022-06-28,free,45.61,2,5,finance,,True,True,238.0
6953,2022-07-25,professional,323.59,6,31,tech,68.0,True,False,
6954,2023-11-21,starter,17.9,5,3,retail,66.0,True,False,
6955,2023-08-24,starter,74.29,8,7,education,,True,False,
6956,2022-01-29,professional,271.78,2,29,education,,True,True,231.0
6957,2022-07-03,free,50.39,7,5,tech,,True,True,178.0
6958,2022-11-05,free,64.8,6,4,tech,,True,True,359.0
6959,2022-03-10,professional,162.3,2,24,retail,84.0,True,False,
6960,2023-07-02,professional,42.88,2,10,tech,26.0,False,True,80.0
6961,2023-07-15,free,17.73,7,2,finance,1.0,True,True,130.0
6962,2023-09-23,enterprise,684.95,6,150,healthcare,36.0,True,True,40.0
6963,2022-01-12,free,42.78,5,5,retail,42.0,False,False,
6964,2022-03-03,starter,137.67,4,13,retail,74.0,True,False,
6965,2022-04-23,starter,89.8,6,6,education,82.0,True,False,
6966,2022-03-29,free,10.43,7,1,tech,,True,True,114.0
6967,2022-01-23,free,8.87,6,1,education,,False,True,570.0
6968,2023-01-08,free,11.46,3,2,education,,True,True,328.0
6969,2022-02-10,starter,119.69,2,14,healthcare,41.0,True,False,
6970,2022-01-05,enterprise,1645.67,15,185,education,30.0,False,False,
6971,2022-10-20,free,50.17,2,5,retail,,False,True,51.0
6972,2022-07-05,starter,104.58,11,8,tech,36.0,True,True,243.0
6973,2023-08-30,enterprise,991.02,11,149,healthcare,43.0,False,False,
6974,2023-04-10,starter,34.62,6,11,tech,54.0,True,False,
6975,2022-08-02,free,25.21,5,5,retail,39.0,False,False,
6976,2023-12-13,free,29.77,5,3,retail,,True,False,
6977,2023-07-10,starter,58.9,4,5,finance,60.0,True,False,
6978,2023-12-03,starter,50.57,6,10,healthcare,30.0,True,False,
6979,2023-01-09,free,38.95,0,3,finance,,False,True,329.0
6980,2022-08-29,free,27.17,0,3,education,8.0,False,True,127.0
6981,2022-08-08,free,5.41,3,2,tech,,True,True,388.0
6982,2023-11-11,starter,67.7,10,12,tech,,True,False,
6983,2022-04-09,professional,533.36,6,42,tech,56.0,True,False,
6984,2022-04-08,enterprise,2167.36,20,167,tech,40.0,True,False,
6985,2023-09-13,free,15.52,7,1,tech,19.0,True,True,44.0
6986,2023-11-29,starter,103.48,5,7,finance,41.0,True,False,
6987,2023-08-29,starter,39.32,2,5,education,49.0,True,False,
6988,2022-05-13,free,53.91,7,4,finance,33.0,False,True,120.0
6989,2023-12-07,free,36.72,5,2,retail,66.0,False,False,
6990,2022-01-28,starter,40.1,8,6,tech,,True,False,
6991,2023-02-03,starter,72.25,9,6,tech,20.0,True,True,232.0
6992,2022-04-27,starter,38.06,5,7,education,29.0,True,True,277.0
6993,2023-02-04,starter,116.42,2,10,tech,63.0,True,False,
6994,2022-09-01,free,43.13,0,4,tech,43.0,False,False,
6995,2023-10-26,free,23.02,3,5,finance,21.0,True,True,31.0
6996,2023-03-22,starter,91.14,6,10,finance,95.0,True,False,
6997,2023-06-16,enterprise,959.75,22,140,healthcare,98.0,True,False,
6998,2022-04-21,professional,465.72,6,43,healthcare,13.0,True,True,475.0
6999,2022-10-30,starter,54.58,1,14,healthcare,38.0,True,False,
7000,2022-06-09,starter,47.13,0,9,healthcare,,True,True,258.0
7001,2022-10-11,starter,86.31,6,7,tech,73.0,True,False,
7002,2022-02-14,starter,125.38,2,10,tech,42.0,True,False,
7003,2023-05-03,free,26.11,6,5,finance,24.0,False,True,237.0
7004,2022-10-30,starter,143.39,5,14,finance,0.0,True,True,323.0
7005,2022-08-03,starter,37.99,5,6,education,38.0,True,False,
7006,2022-06-11,starter,88.76,9,12,healthcare,60.0,True,False,
7007,2022-02-20,starter,39.72,1,5,finance,66.0,True,False,
7008,2023-10-20,professional,259.0,3,22,finance,43.0,False,False,
7009,2023-08-02,enterprise,418.43,16,21,finance,46.0,True,False,
7010,2022-12-31,starter,31.7,3,2,retail,,True,True,288.0
7011,2023-12-18,free,14.37,5,3,retail,91.0,False,False,
7012,2022-07-13,professional,345.65,4,47,finance,89.0,True,False,
7013,2022-03-14,starter,25.92,3,3,education,78.0,True,False,
7014,2022-01-11,professional,50.81,6,9,education,56.0,True,False,
7015,2023-07-19,starter,74.46,3,6,tech,,True,True,63.0
7016,2022-05-04,free,29.22,4,3,tech,62.0,True,False,
7017,2022-05-23,enterprise,844.75,11,100,healthcare,72.0,True,False,
7018,2022-12-10,free,19.85,8,4,retail,32.0,False,False,
7019,2023-11-10,starter,46.25,4,3,healthcare,69.0,True,False,
7020,2022-07-25,free,41.62,10,3,healthcare,22.0,False,True,231.0
7021,2022-04-23,starter,29.76,3,6,tech,59.0,True,False,
7022,2023-09-19,free,45.08,8,5,healthcare,2.0,False,True,74.0
7023,2023-03-09,free,42.33,4,5,tech,24.0,True,True,272.0
7024,2022-09-16,professional,61.61,2,22,tech,,True,True,275.0
7025,2022-11-15,starter,127.57,8,9,retail,,True,True,182.0
7026,2022-05-12,professional,258.78,3,31,tech,66.0,True,False,
7027,2022-12-21,free,11.87,5,1,healthcare,75.0,True,False,
7028,2022-05-07,enterprise,697.0,18,82,retail,93.0,True,False,
7029,2022-05-03,free,50.54,1,5,tech,33.0,True,False,
7030,2022-11-16,starter,30.81,4,9,tech,32.0,True,False,
7031,2023-09-15,free,10.62,0,1,finance,,True,True,50.0
7032,2022-03-30,starter,5.37,6,2,education,78.0,True,False,
7033,2023-06-22,free,15.06,0,2,retail,47.0,True,False,
7034,2023-05-09,free,26.81,6,3,tech,33.0,False,True,100.0
7035,2022-02-23,professional,233.11,9,12,education,31.0,True,False,
7036,2023-12-31,starter,46.93,1,10,finance,50.0,True,False,
7037,2022-01-14,professional,204.1,5,22,tech,45.0,True,False,
7038,2023-02-08,starter,60.33,0,9,healthcare,33.0,True,False,
7039,2023-06-10,starter,58.83,8,8,finance,30.0,True,False,
7040,2022-05-04,starter,108.43,0,10,education,53.0,False,False,
7041,2022-08-20,starter,50.82,1,5,retail,61.0,False,False,
7042,2023-03-09,free,40.11,4,3,finance,,False,True,139.0
7043,2022-07-24,free,16.24,2,3,retail,31.0,True,False,
7044,2023-07-25,professional,178.39,0,22,tech,10.0,True,True,62.0
7045,2022-09-24,starter,34.94,6,3,education,54.0,True,False,
7046,2023-03-22,starter,174.81,7,10,healthcare,77.0,True,False,
7047,2023-04-29,free,12.65,5,2,retail,5.0,False,True,118.0
7048,2023-03-31,free,11.47,9,1,healthcare,54.0,False,False,
7049,2023-12-09,enterprise,401.92,14,60,finance,70.0,False,False,
7050,2023-09-18,free,19.55,6,2,tech,38.0,False,True,33.0
7051,2023-12-15,free,8.73,0,2,healthcare,31.0,False,False,
7052,2022-09-06,free,18.01,5,4,tech,78.0,True,False,
7053,2022-08-30,free,58.04,6,5,retail,5.0,False,True,455.0
7054,2023-11-22,free,9.06,0,1,education,27.0,False,True,30.0
7055,2022-12-22,starter,7.54,0,2,healthcare,78.0,True,False,
7056,2022-04-14,starter,104.05,8,11,tech,77.0,False,False,
7057,2023-12-31,starter,145.24,1,12,retail,39.0,True,False,
7058,2022-03-21,free,27.67,6,5,healthcare,4.0,False,True,159.0
7059,2022-04-12,free,27.53,7,5,healthcare,4.0,False,True,303.0
7060,2023-10-16,starter,82.93,3,9,finance,71.0,True,False,
7061,2022-12-16,starter,123.02,0,14,healthcare,98.0,True,False,
7062,2023-12-09,enterprise,1212.12,17,152,tech,80.0,True,False,
7063,2022-11-12,starter,98.36,5,11,healthcare,94.0,True,False,
7064,2022-01-16,free,25.16,8,4,retail,18.0,True,True,150.0
7065,2022-09-26,free,35.1,10,2,education,20.0,True,True,90.0
7066,2023-06-24,free,64.05,6,5,finance,,True,True,71.0
7067,2023-10-18,free,5.74,2,1,finance,20.0,False,True,43.0
7068,2022-04-01,free,25.33,6,3,finance,68.0,True,False,
7069,2023-06-26,starter,150.33,10,14,tech,,True,True,164.0
7070,2023-05-31,free,15.85,6,2,finance,52.0,True,False,
7071,2023-04-08,enterprise,1106.52,14,61,retail,90.0,True,False,
7072,2023-03-13,free,44.36,2,3,retail,87.0,True,False,
7073,2022-12-14,professional,250.24,4,31,finance,,False,True,309.0
7074,2022-03-10,starter,131.27,4,13,finance,0.0,False,True,59.0
7075,2023-05-20,professional,226.23,6,32,finance,,True,True,93.0
7076,2023-09-30,starter,73.56,4,6,retail,99.0,True,False,
7077,2022-05-16,starter,63.84,2,5,finance,36.0,True,False,
7078,2023-03-22,starter,11.99,5,2,healthcare,70.0,True,False,
7079,2022-09-15,professional,373.92,2,39,tech,91.0,True,False,
7080,2022-05-12,free,55.92,8,5,finance,64.0,False,False,
7081,2023-02-28,professional,468.79,0,36,tech,1.0,False,True,165.0
7082,2022-07-09,starter,115.81,6,7,tech,,False,True,486.0
7083,2023-02-25,professional,129.16,6,17,education,93.0,False,False,
7084,2022-03-22,starter,36.02,3,4,education,62.0,True,False,
7085,2023-07-13,professional,70.96,10,5,finance,87.0,True,False,
7086,2022-08-15,free,79.71,4,5,tech,34.0,False,True,91.0
7087,2022-05-29,starter,25.71,4,4,retail,78.0,True,False,
7088,2023-12-11,starter,36.02,4,5,healthcare,70.0,True,False,
7089,2022-06-21,free,7.56,0,1,tech,32.0,False,False,
7090,2022-03-21,enterprise,1892.26,12,163,tech,94.0,True,False,
7091,2023-07-25,starter,180.92,5,13,finance,91.0,True,False,
7092,2022-03-20,starter,80.95,0,9,tech,43.0,True,False,
7093,2022-09-12,starter,87.74,8,13,finance,,True,True,309.0
7094,2023-08-17,free,12.88,5,1,finance,74.0,False,False,
7095,2023-01-30,starter,100.86,1,8,finance,39.0,True,False,
7096,2023-08-14,free,3.11,2,1,tech,33.0,False,True,31.0
7097,2022-05-19,starter,81.31,2,11,education,93.0,True,False,
7098,2022-10-30,starter,18.22,6,2,tech,21.0,True,True,119.0
7099,2022-09-23,starter,21.33,8,2,education,9.0,True,True,346.0
7100,2022-01-29,free,38.39,1,4,retail,,True,True,427.0
7101,2023-04-27,starter,168.3,5,14,education,42.0,True,False,
7102,2022-05-16,free,20.24,1,3,tech,30.0,False,True,507.0
7103,2023-11-24,professional,464.74,4,36,healthcare,73.0,True,False,
7104,2023-03-27,starter,32.6,5,2,tech,89.0,True,False,
7105,2022-01-12,free,48.34,6,5,healthcare,,False,True,672.0
7106,2023-03-19,free,46.07,3,3,healthcare,7.0,False,True,71.0
7107,2023-08-06,starter,131.19,1,14,tech,21.0,True,True,79.0
7108,2023-12-08,free,33.05,5,2,tech,31.0,True,False,
7109,2023-09-28,starter,107.65,5,12,tech,,True,False,
7110,2023-08-17,free,28.58,5,2,healthcare,49.0,True,False,
7111,2022-11-25,free,17.36,5,4,finance,69.0,True,False,
7112,2023-09-05,enterprise,2447.86,18,123,finance,73.0,False,False,
7113,2023-06-28,professional,327.71,8,46,healthcare,93.0,True,False,
7114,2022-06-03,free,4.31,6,1,tech,37.0,False,True,57.0
7115,2022-03-03,starter,55.02,4,9,education,,True,True,208.0
7116,2022-12-17,professional,383.48,7,23,healthcare,,True,True,330.0
7117,2022-07-05,professional,390.45,14,48,healthcare,53.0,True,False,
7118,2023-04-28,professional,84.64,7,12,retail,95.0,True,False,
7119,2022-05-24,free,17.06,0,3,education,31.0,False,False,
7120,2022-10-08,starter,98.35,4,11,education,75.0,True,False,
7121,2023-08-05,starter,179.05,8,13,tech,64.0,True,False,
7122,2023-11-11,starter,131.17,5,12,tech,,False,False,
7123,2022-12-17,starter,155.81,3,14,tech,72.0,True,False,
7124,2022-04-23,starter,54.73,3,5,education,73.0,True,False,
7125,2023-03-11,free,4.7,0,1,tech,67.0,True,False,
7126,2023-01-15,free,42.2,6,5,healthcare,,False,True,71.0
7127,2022-06-11,starter,85.23,6,11,healthcare,32.0,True,False,
7128,2023-05-02,professional,285.43,6,42,finance,42.0,True,False,
7129,2023-08-11,starter,156.09,1,12,healthcare,63.0,True,False,
7130,2023-08-02,professional,68.39,2,17,education,59.0,True,False,
7131,2022-04-05,professional,311.78,0,23,retail,64.0,True,False,
7132,2023-04-26,starter,83.58,8,13,tech,32.0,True,True,214.0
7133,2023-10-09,enterprise,170.78,13,26,retail,,True,False,
7134,2023-08-05,starter,131.95,4,9,tech,24.0,True,True,48.0
7135,2023-01-05,free,13.78,0,4,retail,,True,True,132.0
7136,2022-08-09,free,4.86,4,2,education,,True,True,367.0
7137,2023-06-19,starter,42.17,5,11,tech,,True,False,
7138,2023-12-04,free,7.49,5,1,healthcare,54.0,False,False,
7139,2022-10-12,professional,422.1,7,33,finance,10.0,False,True,183.0
7140,2023-06-17,starter,233.55,6,14,tech,34.0,True,False,
7141,2023-01-31,free,34.49,6,3,healthcare,38.0,False,True,228.0
7142,2022-06-30,free,28.76,11,3,finance,,True,True,202.0
7143,2023-10-09,free,9.78,1,1,finance,40.0,True,False,
7144,2023-12-13,professional,122.73,6,10,tech,35.0,False,False,
7145,2022-02-18,free,8.58,10,1,healthcare,21.0,False,True,404.0
7146,2023-10-18,starter,86.04,3,8,retail,24.0,False,True,57.0
7147,2023-04-16,starter,71.28,5,10,retail,3.0,True,True,97.0
7148,2023-12-30,free,29.54,3,3,healthcare,78.0,True,False,
7149,2023-05-19,starter,67.94,6,11,tech,94.0,True,False,
7150,2022-04-15,starter,112.98,1,11,healthcare,98.0,True,False,
7151,2023-07-05,free,38.36,3,4,education,,True,True,88.0
7152,2023-04-21,enterprise,1719.37,10,165,tech,74.0,False,False,
7153,2023-11-25,free,36.38,1,3,tech,1.0,False,True,34.0
7154,2023-04-15,professional,181.88,2,14,education,41.0,True,False,
7155,2022-05-07,starter,111.45,3,12,tech,67.0,True,False,
7156,2023-02-26,free,12.54,3,2,finance,39.0,True,False,
7157,2022-12-11,starter,147.95,9,12,tech,89.0,False,False,
7158,2023-02-24,free,63.92,2,4,finance,82.0,True,False,
7159,2023-07-22,free,64.64,2,4,education,62.0,True,False,
7160,2023-11-16,starter,98.81,4,8,finance,5.0,True,True,35.0
7161,2023-05-18,enterprise,1439.95,14,117,finance,36.0,True,False,
7162,2023-05-29,enterprise,554.01,14,105,finance,41.0,True,False,
7163,2022-12-12,enterprise,709.12,20,78,education,94.0,True,False,
7164,2023-12-07,starter,136.82,6,14,retail,42.0,True,False,
7165,2022-06-14,starter,75.97,4,9,finance,85.0,True,False,
7166,2022-06-23,free,83.97,1,5,finance,46.0,False,False,
7167,2022-11-03,free,22.98,8,2,healthcare,4.0,False,True,350.0
7168,2022-12-15,professional,392.88,4,36,finance,38.0,True,False,
7169,2023-11-16,professional,509.29,1,45,finance,,True,True,45.0
7170,2022-11-05,starter,145.67,7,11,tech,32.0,True,True,292.0
7171,2022-02-19,starter,74.08,2,4,finance,47.0,True,False,
7172,2023-02-12,enterprise,1806.43,15,106,tech,,True,False,
7173,2023-04-21,starter,16.14,3,3,tech,69.0,False,False,
7174,2022-04-04,free,18.82,3,3,education,25.0,False,True,442.0
7175,2022-12-05,professional,127.22,5,24,finance,93.0,True,False,
7176,2023-02-25,professional,36.02,1,12,retail,47.0,True,False,
7177,2023-07-07,enterprise,525.01,8,55,tech,56.0,True,False,
7178,2022-12-08,free,8.52,8,1,retail,38.0,True,False,
7179,2023-12-17,free,27.4,6,2,tech,36.0,True,False,
7180,2022-12-31,starter,37.13,0,3,healthcare,92.0,True,False,
7181,2023-12-24,enterprise,1546.81,11,138,tech,,True,False,
7182,2022-06-24,professional,91.83,4,13,tech,25.0,True,True,308.0
7183,2022-07-14,free,37.54,7,3,tech,6.0,True,True,426.0
7184,2023-04-16,starter,68.19,1,8,finance,65.0,True,False,
7185,2023-01-09,starter,19.43,5,5,retail,0.0,False,True,220.0
7186,2022-04-27,free,67.05,4,3,education,15.0,True,True,394.0
7187,2022-09-06,starter,51.37,5,5,tech,68.0,True,False,
7188,2023-05-24,enterprise,1416.85,16,97,tech,84.0,True,False,
7189,2023-09-26,free,33.22,7,3,tech,,True,True,90.0
7190,2022-04-25,professional,55.55,0,27,education,51.0,True,False,
7191,2023-11-11,enterprise,926.58,7,104,education,56.0,True,False,
7192,2023-08-01,free,58.16,4,5,tech,,False,False,
7193,2022-02-13,free,13.44,0,3,tech,59.0,True,False,
7194,2022-05-31,starter,39.92,3,2,finance,5.0,True,True,518.0
7195,2022-01-07,professional,193.79,6,24,retail,45.0,True,False,
7196,2023-07-19,free,36.23,3,5,healthcare,23.0,False,True,126.0
7197,2023-07-16,free,83.88,5,4,healthcare,30.0,False,True,69.0
7198,2022-03-31,free,41.44,4,3,finance,38.0,False,False,
7199,2023-09-23,professional,641.76,3,44,education,24.0,False,True,94.0
7200,2023-01-01,starter,50.95,4,10,retail,95.0,True,False,
7201,2023-06-13,professional,706.84,3,45,healthcare,56.0,True,False,
7202,2023-02-14,free,39.47,8,5,tech,,True,True,228.0
7203,2023-10-24,starter,192.29,2,13,healthcare,26.0,True,True,43.0
7204,2022-02-21,free,8.61,5,1,healthcare,,True,True,458.0
7205,2022-01-18,starter,15.35,2,2,finance,84.0,True,False,
7206,2023-05-06,free,52.4,5,3,finance,12.0,True,True,144.0
7207,2023-06-11,free,17.39,8,2,retail,80.0,True,False,
7208,2022-05-07,professional,387.85,0,34,finance,58.0,False,False,
7209,2022-07-10,starter,117.18,9,12,retail,61.0,True,False,
7210,2023-02-04,professional,358.74,2,32,retail,33.0,True,False,
7211,2023-06-29,starter,60.6,9,11,tech,,True,False,
7212,2022-07-21,professional,222.39,3,38,healthcare,97.0,True,False,
7213,2023-10-12,professional,555.31,4,44,tech,,True,False,
7214,2023-03-20,starter,173.18,6,14,healthcare,41.0,True,False,
7215,2023-05-18,free,12.25,6,3,finance,35.0,False,False,
7216,2022-07-26,starter,65.81,3,11,retail,83.0,True,False,
7217,2023-04-11,professional,423.56,5,26,tech,,True,True,144.0
7218,2023-10-05,free,71.69,10,4,tech,,True,True,32.0
7219,2022-07-07,starter,73.8,7,14,tech,55.0,True,False,
7220,2023-12-24,starter,38.85,7,8,education,86.0,True,False,
7221,2023-06-26,enterprise,687.24,17,74,education,76.0,True,False,
7222,2022-12-31,free,8.15,6,1,retail,,False,True,60.0
7223,2022-03-26,starter,53.51,8,12,healthcare,55.0,True,False,
7224,2022-09-02,enterprise,1031.03,11,92,finance,83.0,True,False,
7225,2022-01-08,free,35.41,8,4,tech,,False,True,48.0
7226,2022-05-04,free,36.94,0,4,education,25.0,False,True,542.0
7227,2023-07-13,free,10.0,4,1,tech,,False,True,156.0
7228,2023-01-27,starter,63.12,1,13,education,15.0,True,True,282.0
7229,2023-02-01,professional,552.06,1,34,finance,78.0,True,False,
7230,2023-02-04,free,5.61,0,1,retail,32.0,False,True,239.0
7231,2022-05-11,starter,47.21,8,5,education,46.0,True,False,
7232,2022-12-18,starter,60.93,2,11,retail,99.0,True,False,
7233,2022-02-11,free,34.4,0,4,healthcare,11.0,True,True,246.0
7234,2022-01-12,starter,102.26,6,14,tech,30.0,True,True,218.0
7235,2023-01-20,free,14.47,10,2,education,,True,True,212.0
7236,2023-06-29,free,48.81,0,5,tech,55.0,False,False,
7237,2022-02-12,enterprise,236.77,12,35,retail,48.0,True,False,
7238,2023-08-31,professional,245.93,0,35,retail,98.0,True,False,
7239,2023-06-03,enterprise,235.53,14,65,tech,65.0,True,False,
7240,2023-03-30,starter,71.9,1,9,finance,53.0,True,False,
7241,2022-11-09,starter,67.69,7,7,healthcare,35.0,True,False,
7242,2023-09-12,starter,75.15,0,9,tech,15.0,False,True,76.0
7243,2023-04-02,professional,309.98,8,20,finance,31.0,True,True,147.0
7244,2022-03-20,free,33.72,7,2,retail,,True,True,311.0
7245,2022-03-20,enterprise,1439.36,13,144,finance,,True,False,
7246,2022-01-14,free,45.1,5,3,retail,79.0,True,False,
7247,2022-10-26,starter,83.92,3,7,retail,33.0,True,True,222.0
7248,2022-11-16,starter,66.15,12,6,tech,90.0,True,False,
7249,2022-11-27,enterprise,563.9,15,49,finance,90.0,False,False,
7250,2022-01-20,starter,109.18,4,13,education,37.0,True,True,410.0
7251,2023-05-18,starter,113.37,7,8,healthcare,90.0,True,False,
7252,2022-12-02,professional,46.51,2,5,retail,68.0,True,False,
7253,2023-10-24,free,11.92,4,1,education,10.0,True,True,54.0
7254,2023-01-20,enterprise,824.67,16,175,retail,70.0,True,False,
7255,2023-08-29,professional,385.54,4,30,finance,45.0,True,False,
7256,2022-12-23,enterprise,921.14,6,142,retail,31.0,True,False,
7257,2023-04-11,free,8.5,7,1,healthcare,55.0,True,False,
7258,2023-07-11,enterprise,1421.5,7,118,education,97.0,True,False,
7259,2022-07-05,free,16.92,6,2,finance,,False,True,120.0
7260,2023-02-17,free,34.11,1,2,healthcare,30.0,True,False,
7261,2022-04-19,professional,250.49,4,36,education,92.0,True,False,
7262,2023-09-16,enterprise,855.65,13,129,finance,58.0,True,False,
7263,2023-03-01,starter,31.64,3,8,education,51.0,True,False,
7264,2023-07-20,professional,434.83,9,49,retail,38.0,True,False,
7265,2023-08-25,starter,76.16,0,13,education,30.0,True,False,
7266,2023-09-25,free,81.18,1,5,retail,35.0,True,True,78.0
7267,2023-01-10,starter,43.12,6,5,retail,20.0,True,True,282.0
7268,2023-04-28,starter,55.05,2,10,healthcare,51.0,True,False,
7269,2022-02-04,starter,69.77,7,6,finance,27.0,True,True,246.0
7270,2022-10-23,free,61.65,4,5,healthcare,31.0,True,False,
7271,2022-03-07,free,11.49,7,3,finance,,True,True,101.0
7272,2023-07-13,professional,437.79,7,42,retail,63.0,True,False,
7273,2022-08-03,professional,166.68,7,13,healthcare,73.0,True,False,
7274,2022-07-24,professional,144.74,2,44,finance,55.0,True,False,
7275,2022-10-24,free,6.87,1,1,healthcare,,False,True,399.0
7276,2022-12-16,starter,75.95,12,5,retail,74.0,True,False,
7277,2023-03-17,professional,190.84,0,46,finance,43.0,True,False,
7278,2023-12-24,enterprise,1163.29,14,156,tech,53.0,False,False,
7279,2023-05-06,free,27.77,0,5,education,70.0,False,False,
7280,2022-12-11,free,20.22,8,1,tech,,False,True,353.0
7281,2023-05-10,professional,136.66,7,31,tech,48.0,False,False,
7282,2022-11-19,starter,54.02,5,4,tech,31.0,True,True,87.0
7283,2022-03-21,free,39.53,1,3,tech,47.0,True,False,
7284,2022-07-03,professional,869.26,1,44,education,73.0,True,False,
7285,2022-07-15,starter,74.94,3,12,finance,16.0,True,True,131.0
7286,2022-10-17,professional,263.41,7,24,finance,84.0,True,False,
7287,2022-06-22,starter,32.19,8,3,retail,88.0,True,False,
7288,2023-11-17,starter,113.78,4,12,retail,98.0,True,False,
7289,2022-05-01,free,93.31,7,5,tech,17.0,True,True,61.0
7290,2023-02-10,free,14.21,9,2,healthcare,30.0,True,False,
7291,2022-04-18,professional,479.85,7,46,finance,96.0,True,False,
7292,2023-07-12,starter,40.64,2,9,retail,29.0,True,True,119.0
7293,2022-02-17,professional,95.5,2,12,retail,94.0,True,False,
7294,2023-10-18,professional,125.74,7,15,healthcare,90.0,True,False,
7295,2023-01-28,free,69.17,5,5,tech,,False,True,308.0
7296,2023-07-11,free,6.35,4,1,finance,64.0,False,False,
7297,2022-09-17,starter,25.31,5,3,finance,3.0,False,True,192.0
7298,2022-09-16,free,6.37,2,1,healthcare,1.0,False,True,101.0
7299,2023-03-04,starter,76.81,4,11,tech,,True,False,
7300,2022-08-10,free,31.89,0,3,finance,,False,True,309.0
