date,station_id,station_name,daily_riders,avg_temp_f,precipitation_inches,is_holiday,day_of_week,nearby_events,construction_nearby,fare_zone
2023-09-20,STN011,Industrial Park,3509,40.6,0.0,False,Wednesday,0,False,3
2023-09-21,STN011,Industrial Park,3778,26.9,0.06,False,Thursday,0,True,3
2023-09-22,STN011,Industrial Park,3955,35.7,0.1,False,Friday,0,True,3
2023-09-23,STN011,Industrial Park,100,47.5,0.02,False,Saturday,0,False,3
2023-09-24,STN011,Industrial Park,72,34.6,0.06,False,Sunday,0,False,3
2023-09-25,STN011,Industrial Park,3720,24.5,0.05,False,Monday,0,False,3
2023-09-26,STN011,Industrial Park,3146,45.9,0.02,False,Tuesday,2,False,3
2023-09-27,STN011,Industrial Park,3362,40.3,0.03,False,Wednesday,0,False,3
2023-09-28,STN011,Industrial Park,3908,39.4,0.01,False,Thursday,0,True,3
2023-09-29,STN011,Industrial Park,4351,35.0,0.0,False,Friday,0,False,3
2023-09-30,STN011,Industrial Park,95,35.9,0.03,False,Saturday,0,False,3
2023-10-01,STN011,Industrial Park,80,27.8,0.03,False,Sunday,0,False,3
2023-10-02,STN011,Industrial Park,3211,25.1,0.01,False,Monday,0,False,3
2023-10-03,STN011,Industrial Park,3533,44.8,0.03,False,Tuesday,0,False,3
2023-10-04,STN011,Industrial Park,3437,27.8,0.01,False,Wednesday,0,True,3
2023-10-05,STN011,Industrial Park,3412,43.9,0.14,False,Thursday,1,False,3
2023-10-06,STN011,Industrial Park,3477,17.4,0.03,False,Friday,0,False,3
2023-10-07,STN011,Industrial Park,97,21.0,0.1,False,Saturday,0,False,3
2023-10-08,STN011,Industrial Park,72,31.7,0.1,False,Sunday,2,False,3
2023-10-09,STN011,Industrial Park,3489,22.9,0.06,False,Monday,0,True,3
2023-10-10,STN011,Industrial Park,3415,20.5,0.04,False,Tuesday,0,False,3
2023-10-11,STN011,Industrial Park,3248,27.3,0.05,False,Wednesday,1,False,3
2023-10-12,STN011,Industrial Park,3190,35.1,0.14,False,Thursday,0,False,3
2023-10-13,STN011,Industrial Park,3745,25.0,0.03,False,Friday,1,False,3
2023-10-14,STN011,Industrial Park,114,22.5,0.0,False,Saturday,1,True,3
2023-10-15,STN011,Industrial Park,89,27.4,0.0,False,Sunday,0,False,3
2023-10-16,STN011,Industrial Park,4238,21.7,0.02,False,Monday,0,False,3
2023-10-17,STN011,Industrial Park,3956,35.4,0.05,False,Tuesday,0,False,3
2023-10-18,STN011,Industrial Park,3640,28.0,0.11,False,Wednesday,0,False,3
2023-10-19,STN011,Industrial Park,3843,27.3,0.11,False,Thursday,0,False,3
2023-10-20,STN011,Industrial Park,3619,30.1,0.01,False,Friday,1,False,3
2023-10-21,STN011,Industrial Park,105,34.4,0.06,False,Saturday,0,False,3
2023-10-22,STN011,Industrial Park,93,28.1,0.0,False,Sunday,0,False,3
2023-10-23,STN011,Industrial Park,3102,8.2,0.02,False,Monday,0,False,3
2023-10-24,STN011,Industrial Park,3270,36.4,0.01,False,Tuesday,1,False,3
2023-10-25,STN011,Industrial Park,3499,26.7,0.03,False,Wednesday,0,False,3
2023-10-26,STN011,Industrial Park,4277,38.3,0.11,False,Thursday,0,False,3
2023-10-27,STN011,Industrial Park,2958,31.7,0.11,False,Friday,0,False,3
2023-10-28,STN011,Industrial Park,101,32.4,0.03,False,Saturday,0,True,3
2023-10-29,STN011,Industrial Park,72,57.0,0.01,False,Sunday,1,False,3
2023-10-30,STN011,Industrial Park,3967,31.7,0.06,False,Monday,0,False,3
2023-10-31,STN011,Industrial Park,3158,27.3,0.05,False,Tuesday,0,False,3
2023-11-01,STN011,Industrial Park,3784,25.4,0.07,False,Wednesday,1,False,3
2023-11-02,STN011,Industrial Park,3295,30.7,0.07,False,Thursday,0,False,3
2023-11-03,STN011,Industrial Park,3940,35.7,0.05,False,Friday,0,True,3
2023-11-04,STN011,Industrial Park,95,37.5,0.02,False,Saturday,0,False,3
2023-11-05,STN011,Industrial Park,85,35.2,0.06,False,Sunday,0,False,3
2023-11-06,STN011,Industrial Park,3355,19.3,0.08,False,Monday,1,False,3
2023-11-07,STN011,Industrial Park,3751,45.0,0.03,False,Tuesday,1,False,3
2023-11-08,STN011,Industrial Park,3384,50.6,0.04,False,Wednesday,0,False,3
2023-11-09,STN011,Industrial Park,3594,50.3,0.03,False,Thursday,0,True,3
2023-11-10,STN011,Industrial Park,3728,31.7,0.01,False,Friday,2,True,3
2023-11-11,STN011,Industrial Park,80,30.8,0.06,False,Saturday,0,False,3
2023-11-12,STN011,Industrial Park,82,42.3,0.12,False,Sunday,1,False,3
2023-11-13,STN011,Industrial Park,3826,47.2,0.02,False,Monday,2,False,3
2023-11-14,STN011,Industrial Park,4230,33.2,0.0,False,Tuesday,0,False,3
2023-11-15,STN011,Industrial Park,3374,41.0,0.0,False,Wednesday,0,True,3
2023-11-16,STN011,Industrial Park,3665,48.9,0.09,False,Thursday,0,False,3
2023-11-17,STN011,Industrial Park,3630,41.1,0.03,False,Friday,0,True,3
2023-11-18,STN011,Industrial Park,96,34.9,0.02,False,Saturday,0,False,3
2023-11-19,STN011,Industrial Park,79,35.4,0.03,False,Sunday,0,False,3
2023-11-20,STN011,Industrial Park,4710,31.9,0.01,False,Monday,1,True,3
2023-11-21,STN011,Industrial Park,3485,39.6,0.04,False,Tuesday,0,False,3
2023-11-22,STN011,Industrial Park,3744,35.4,0.04,False,Wednesday,0,False,3
2023-11-23,STN011,Industrial Park,4679,24.6,0.04,False,Thursday,0,False,3
2023-11-24,STN011,Industrial Park,3674,34.4,0.07,False,Friday,0,True,3
2023-11-25,STN011,Industrial Park,101,41.6,0.02,False,Saturday,0,False,3
2023-11-26,STN011,Industrial Park,89,46.0,0.03,False,Sunday,0,False,3
2023-11-27,STN011,Industrial Park,3803,30.7,0.01,False,Monday,0,False,3
2023-11-28,STN011,Industrial Park,3783,52.6,0.04,False,Tuesday,1,False,3
2023-11-29,STN011,Industrial Park,3709,38.9,0.08,False,Wednesday,0,False,3
2023-11-30,STN011,Industrial Park,3967,35.6,0.08,False,Thursday,0,False,3
2023-12-01,STN011,Industrial Park,3916,39.3,0.07,False,Friday,0,False,3
2023-12-02,STN011,Industrial Park,92,50.5,0.05,False,Saturday,0,False,3
2023-12-03,STN011,Industrial Park,94,45.1,0.04,False,Sunday,0,False,3
2023-12-04,STN011,Industrial Park,3282,63.1,0.04,False,Monday,3,False,3
2023-12-05,STN011,Industrial Park,4600,44.6,0.02,False,Tuesday,0,True,3
2023-12-06,STN011,Industrial Park,3614,45.5,0.08,False,Wednesday,0,False,3
2023-12-07,STN011,Industrial Park,3350,34.9,0.0,False,Thursday,0,False,3
2023-12-08,STN011,Industrial Park,3548,46.4,0.0,False,Friday,1,False,3
2023-12-09,STN011,Industrial Park,97,37.4,0.09,False,Saturday,0,False,3
2023-12-10,STN011,Industrial Park,77,49.2,0.09,False,Sunday,1,False,3
2023-12-11,STN011,Industrial Park,3762,51.3,0.06,False,Monday,1,False,3
2023-12-12,STN011,Industrial Park,4039,50.7,0.03,False,Tuesday,2,False,3
2023-12-13,STN011,Industrial Park,4147,53.7,0.08,False,Wednesday,0,True,3
2023-12-14,STN011,Industrial Park,4079,46.6,0.02,False,Thursday,0,False,3
2023-12-15,STN011,Industrial Park,4028,45.4,0.01,False,Friday,0,False,3
2023-12-16,STN011,Industrial Park,106,55.3,0.04,False,Saturday,0,False,3
2023-12-17,STN011,Industrial Park,101,54.9,0.03,False,Sunday,1,False,3
2023-12-18,STN011,Industrial Park,3728,56.2,0.02,False,Monday,0,False,3
2023-12-19,STN011,Industrial Park,4173,51.7,0.02,False,Tuesday,1,False,3
2023-12-20,STN011,Industrial Park,3665,62.3,0.03,False,Wednesday,1,False,3
2023-12-21,STN011,Industrial Park,4446,58.8,0.1,False,Thursday,0,False,3
2023-12-22,STN011,Industrial Park,3393,61.6,0.06,False,Friday,0,False,3
2023-12-23,STN011,Industrial Park,104,40.6,0.02,False,Saturday,0,False,3
2023-12-24,STN011,Industrial Park,47,44.7,0.16,True,Sunday,0,False,3
2023-12-25,STN011,Industrial Park,2288,52.1,0.02,True,Monday,0,False,3
2023-12-26,STN011,Industrial Park,3671,38.7,0.02,False,Tuesday,0,False,3
2023-12-27,STN011,Industrial Park,4081,30.5,0.01,False,Wednesday,0,False,3
2023-12-28,STN011,Industrial Park,3656,46.3,0.06,False,Thursday,0,False,3
2023-12-29,STN011,Industrial Park,3895,59.1,0.08,False,Friday,0,False,3
2023-12-30,STN011,Industrial Park,115,45.3,0.05,False,Saturday,0,False,3
2023-12-31,STN011,Industrial Park,92,59.2,0.03,False,Sunday,1,False,3
2022-01-01,STN012,Riverside,1610,55.4,0.01,True,Saturday,0,False,2
2022-01-02,STN012,Riverside,2452,47.3,0.01,False,Sunday,1,False,2
2022-01-03,STN012,Riverside,4129,54.2,0.1,False,Monday,1,False,2
2022-01-04,STN012,Riverside,4320,50.8,0.05,False,Tuesday,0,False,2
2022-01-05,STN012,Riverside,5236,54.3,0.02,False,Wednesday,1,False,2
2022-01-06,STN012,Riverside,3849,59.7,0.02,False,Thursday,0,False,2
2022-01-07,STN012,Riverside,5294,61.2,0.03,False,Friday,0,False,2
2022-01-08,STN012,Riverside,2750,65.5,0.02,False,Saturday,0,False,2
2022-01-09,STN012,Riverside,2449,62.3,0.04,False,Sunday,1,False,2
2022-01-10,STN012,Riverside,4131,61.6,0.0,False,Monday,0,True,2
2022-01-11,STN012,Riverside,4784,67.1,0.02,False,Tuesday,0,False,2
2022-01-12,STN012,Riverside,3537,53.2,0.05,False,Wednesday,0,True,2
2022-01-13,STN012,Riverside,5181,67.7,0.02,False,Thursday,1,False,2
2022-01-14,STN012,Riverside,4508,61.4,0.03,False,Friday,0,False,2
2022-01-15,STN012,Riverside,2817,70.9,0.0,False,Saturday,1,False,2
2022-01-16,STN012,Riverside,2096,54.3,0.1,False,Sunday,0,False,2
2022-01-17,STN012,Riverside,4924,62.0,0.03,False,Monday,1,False,2
2022-01-18,STN012,Riverside,4498,66.4,0.05,False,Tuesday,0,False,2
2022-01-19,STN012,Riverside,6389,63.4,0.0,False,Wednesday,0,False,2
2022-01-20,STN012,Riverside,4897,66.8,0.04,False,Thursday,0,False,2
2022-01-21,STN012,Riverside,4886,75.7,0.02,False,Friday,1,False,2
2022-01-22,STN012,Riverside,2636,60.6,0.13,False,Saturday,1,False,2
2022-01-23,STN012,Riverside,2692,59.8,0.02,False,Sunday,0,False,2
2022-01-24,STN012,Riverside,4739,73.4,0.04,False,Monday,0,False,2
2022-01-25,STN012,Riverside,4019,67.8,0.05,False,Tuesday,0,False,2
2022-01-26,STN012,Riverside,3523,60.8,0.02,False,Wednesday,0,True,2
2022-01-27,STN012,Riverside,3806,60.1,0.15,False,Thursday,0,True,2
2022-01-28,STN012,Riverside,4980,68.7,0.0,False,Friday,0,False,2
2022-01-29,STN012,Riverside,2827,74.3,0.01,False,Saturday,0,False,2
2022-01-30,STN012,Riverside,2316,65.4,0.0,False,Sunday,0,False,2
2022-01-31,STN012,Riverside,4970,69.7,0.03,False,Monday,0,False,2
2022-02-01,STN012,Riverside,5343,62.6,0.1,False,Tuesday,2,False,2
2022-02-02,STN012,Riverside,4540,72.7,0.03,False,Wednesday,0,False,2
2022-02-03,STN012,Riverside,4357,80.9,0.02,False,Thursday,0,True,2
2022-02-04,STN012,Riverside,4429,67.8,0.08,False,Friday,0,False,2
2022-02-05,STN012,Riverside,2413,70.5,0.05,False,Saturday,0,False,2
2022-02-06,STN012,Riverside,1823,63.9,0.05,False,Sunday,1,True,2
2022-02-07,STN012,Riverside,4596,68.6,0.09,False,Monday,0,False,2
2022-02-08,STN012,Riverside,4032,56.9,0.09,False,Tuesday,0,False,2
2022-02-09,STN012,Riverside,4033,56.6,0.01,False,Wednesday,0,False,2
2022-02-10,STN012,Riverside,5017,75.5,0.05,False,Thursday,1,True,2
2022-02-11,STN012,Riverside,3823,64.4,0.12,False,Friday,0,False,2
2022-02-12,STN012,Riverside,2631,63.2,0.03,False,Saturday,2,False,2
2022-02-13,STN012,Riverside,1725,67.4,0.02,False,Sunday,0,True,2
2022-02-14,STN012,Riverside,5347,57.4,0.03,False,Monday,0,False,2
2022-02-15,STN012,Riverside,3978,60.4,0.07,False,Tuesday,0,True,2
2022-02-16,STN012,Riverside,4807,58.9,0.07,False,Wednesday,1,False,2
2022-02-17,STN012,Riverside,3969,76.7,0.12,False,Thursday,1,False,2
2022-02-18,STN012,Riverside,4264,66.7,0.08,False,Friday,0,False,2
2022-02-19,STN012,Riverside,2670,78.9,0.23,False,Saturday,0,False,2
2022-02-20,STN012,Riverside,2571,65.5,0.0,False,Sunday,0,False,2
2022-02-21,STN012,Riverside,5201,80.9,0.02,False,Monday,0,False,2
2022-02-22,STN012,Riverside,3858,81.9,0.05,False,Tuesday,0,True,2
2022-02-23,STN012,Riverside,5616,74.5,0.02,False,Wednesday,0,False,2
2022-02-24,STN012,Riverside,4591,70.6,0.01,False,Thursday,0,False,2
2022-02-25,STN012,Riverside,4041,77.7,0.07,False,Friday,0,False,2
2022-02-26,STN012,Riverside,2539,92.9,0.08,False,Saturday,1,False,2
2022-02-27,STN012,Riverside,2137,75.7,0.02,False,Sunday,0,True,2
2022-02-28,STN012,Riverside,5877,88.6,0.0,False,Monday,0,False,2
2022-03-01,STN012,Riverside,5069,59.9,0.01,False,Tuesday,1,False,2
2022-03-02,STN012,Riverside,4647,65.6,0.03,False,Wednesday,1,False,2
2022-03-03,STN012,Riverside,4529,70.7,0.05,False,Thursday,0,False,2
2022-03-04,STN012,Riverside,5345,89.3,0.05,False,Friday,0,False,2
2022-03-05,STN012,Riverside,3056,79.1,0.02,False,Saturday,1,False,2
2022-03-06,STN012,Riverside,2139,80.0,0.01,False,Sunday,0,False,2
2022-03-07,STN012,Riverside,4897,70.8,0.02,False,Monday,0,False,2
2022-03-08,STN012,Riverside,4577,72.9,0.04,False,Tuesday,0,False,2
2022-03-09,STN012,Riverside,4909,83.3,0.0,False,Wednesday,1,False,2
2022-03-10,STN012,Riverside,4643,80.7,0.15,False,Thursday,0,False,2
2022-03-11,STN012,Riverside,4337,77.9,0.15,False,Friday,0,False,2
2022-03-12,STN012,Riverside,2606,65.6,0.02,False,Saturday,0,False,2
2022-03-13,STN012,Riverside,2156,84.6,0.01,False,Sunday,1,False,2
2022-03-14,STN012,Riverside,5393,75.1,0.14,False,Monday,1,False,2
2022-03-15,STN012,Riverside,4854,78.7,0.04,False,Tuesday,1,False,2
2022-03-16,STN012,Riverside,4251,76.5,0.02,False,Wednesday,1,True,2
2022-03-17,STN012,Riverside,4250,69.4,0.09,False,Thursday,0,False,2
2022-03-18,STN012,Riverside,5162,77.8,0.06,False,Friday,0,False,2
2022-03-19,STN012,Riverside,2304,71.3,0.02,False,Saturday,0,True,2
2022-03-20,STN012,Riverside,2450,68.4,0.07,False,Sunday,1,False,2
2022-03-21,STN012,Riverside,4938,69.7,0.01,False,Monday,0,False,2
2022-03-22,STN012,Riverside,4772,71.9,0.03,False,Tuesday,0,False,2
2022-03-23,STN012,Riverside,4886,67.1,0.01,False,Wednesday,1,False,2
2022-03-24,STN012,Riverside,4718,71.7,0.04,False,Thursday,0,False,2
2022-03-25,STN012,Riverside,4606,97.6,0.05,False,Friday,1,False,2
2022-03-26,STN012,Riverside,2988,82.9,0.04,False,Saturday,1,False,2
2022-03-27,STN012,Riverside,2368,82.9,0.09,False,Sunday,2,False,2
2022-03-28,STN012,Riverside,3948,73.3,0.07,False,Monday,0,True,2
2022-03-29,STN012,Riverside,4377,96.9,0.05,False,Tuesday,0,False,2
2022-03-30,STN012,Riverside,4726,94.5,0.03,False,Wednesday,0,True,2
2022-03-31,STN012,Riverside,4999,65.8,0.01,False,Thursday,0,False,2
2022-04-01,STN012,Riverside,4407,84.0,0.09,False,Friday,0,True,2
2022-04-02,STN012,Riverside,2326,87.3,0.03,False,Saturday,0,True,2
2022-04-03,STN012,Riverside,1981,84.9,0.02,False,Sunday,0,True,2
2022-04-04,STN012,Riverside,4278,84.7,0.0,False,Monday,0,False,2
2022-04-05,STN012,Riverside,4098,77.7,0.1,False,Tuesday,0,False,2
2022-04-06,STN012,Riverside,4729,82.4,0.05,False,Wednesday,0,False,2
2022-04-07,STN012,Riverside,3814,69.3,0.03,False,Thursday,1,True,2
2022-04-08,STN012,Riverside,4066,85.4,0.02,False,Friday,0,False,2
2022-04-09,STN012,Riverside,3000,84.6,0.01,False,Saturday,1,False,2
2022-04-10,STN012,Riverside,2168,73.0,0.04,False,Sunday,0,False,2
2022-04-11,STN012,Riverside,3843,84.4,0.1,False,Monday,0,False,2
2022-04-12,STN012,Riverside,3723,80.0,0.03,False,Tuesday,0,False,2
2022-04-13,STN012,Riverside,4415,82.8,0.0,False,Wednesday,0,False,2
2022-04-14,STN012,Riverside,5040,83.4,0.13,False,Thursday,0,False,2
2022-04-15,STN012,Riverside,4980,88.2,0.06,False,Friday,1,False,2
2022-04-16,STN012,Riverside,2756,88.9,0.01,False,Saturday,0,False,2
2022-04-17,STN012,Riverside,1991,82.6,0.02,False,Sunday,1,False,2
2022-04-18,STN012,Riverside,3933,89.5,0.01,False,Monday,1,True,2
2022-04-19,STN012,Riverside,5742,77.3,0.05,False,Tuesday,1,False,2
2022-04-20,STN012,Riverside,3722,89.9,0.0,False,Wednesday,0,False,2
2022-04-21,STN012,Riverside,4840,76.3,0.08,False,Thursday,0,False,2
2022-04-22,STN012,Riverside,4384,78.1,0.01,False,Friday,1,False,2
2022-04-23,STN012,Riverside,2300,83.7,0.06,False,Saturday,0,False,2
2022-04-24,STN012,Riverside,2221,73.8,0.17,False,Sunday,0,False,2
2022-04-25,STN012,Riverside,4358,69.6,0.01,False,Monday,0,True,2
2022-04-26,STN012,Riverside,3990,83.9,0.07,False,Tuesday,0,False,2
2022-04-27,STN012,Riverside,4599,83.1,0.05,False,Wednesday,0,False,2
2022-04-28,STN012,Riverside,4416,82.5,0.07,False,Thursday,0,False,2
2022-04-29,STN012,Riverside,4459,74.5,0.03,False,Friday,1,False,2
2022-04-30,STN012,Riverside,2845,70.9,0.05,False,Saturday,0,False,2
2022-05-01,STN012,Riverside,2276,62.1,0.04,False,Sunday,0,False,2
2022-05-02,STN012,Riverside,3989,66.9,0.03,False,Monday,1,False,2
2022-05-03,STN012,Riverside,4651,90.9,0.05,False,Tuesday,0,False,2
2022-05-04,STN012,Riverside,4971,78.1,0.02,False,Wednesday,0,False,2
2022-05-05,STN012,Riverside,4781,79.6,0.01,False,Thursday,1,False,2
2022-05-06,STN012,Riverside,3671,85.5,0.05,False,Friday,0,True,2
2022-05-07,STN012,Riverside,2077,80.7,0.07,False,Saturday,0,True,2
2022-05-08,STN012,Riverside,2296,62.7,0.02,False,Sunday,0,False,2
2022-05-09,STN012,Riverside,4201,82.8,0.04,False,Monday,0,False,2
2022-05-10,STN012,Riverside,4944,67.1,0.01,False,Tuesday,1,False,2
2022-05-11,STN012,Riverside,4281,90.4,0.03,False,Wednesday,1,False,2
2022-05-12,STN012,Riverside,4244,78.6,0.05,False,Thursday,0,False,2
2022-05-13,STN012,Riverside,4275,80.9,0.01,False,Friday,1,False,2
2022-05-14,STN012,Riverside,2902,71.0,0.02,False,Saturday,0,False,2
2022-05-15,STN012,Riverside,2606,76.1,0.08,False,Sunday,0,False,2
2022-05-16,STN012,Riverside,4158,83.3,0.03,False,Monday,0,False,2
2022-05-17,STN012,Riverside,3897,87.3,0.12,False,Tuesday,0,True,2
2022-05-18,STN012,Riverside,4636,79.3,0.0,False,Wednesday,0,False,2
2022-05-19,STN012,Riverside,4952,74.6,0.02,False,Thursday,0,False,2
2022-05-20,STN012,Riverside,4173,66.3,0.06,False,Friday,0,False,2
2022-05-21,STN012,Riverside,2542,76.2,0.03,False,Saturday,0,True,2
2022-05-22,STN012,Riverside,2243,60.7,0.01,False,Sunday,2,False,2
2022-05-23,STN012,Riverside,4314,76.4,0.0,False,Monday,0,True,2
2022-05-24,STN012,Riverside,4287,78.4,0.04,False,Tuesday,0,True,2
2022-05-25,STN012,Riverside,4697,63.7,0.05,False,Wednesday,1,False,2
2022-05-26,STN012,Riverside,4315,75.3,0.13,False,Thursday,0,False,2
2022-05-27,STN012,Riverside,4535,71.8,0.02,False,Friday,0,False,2
2022-05-28,STN012,Riverside,2911,81.8,0.05,False,Saturday,1,False,2
2022-05-29,STN012,Riverside,2379,75.7,0.07,False,Sunday,0,False,2
2022-05-30,STN012,Riverside,3981,79.3,0.02,False,Monday,1,False,2
2022-05-31,STN012,Riverside,4167,91.9,0.0,False,Tuesday,0,False,2
2022-06-01,STN012,Riverside,4930,71.4,0.01,False,Wednesday,0,False,2
2022-06-02,STN012,Riverside,5165,65.3,0.01,False,Thursday,0,False,2
2022-06-03,STN012,Riverside,5240,66.0,0.04,False,Friday,0,False,2
2022-06-04,STN012,Riverside,2524,53.4,0.15,False,Saturday,0,False,2
2022-06-05,STN012,Riverside,2193,68.2,0.03,False,Sunday,0,False,2
2022-06-06,STN012,Riverside,3956,63.4,0.03,False,Monday,0,True,2
2022-06-07,STN012,Riverside,4331,65.9,0.04,False,Tuesday,1,True,2
2022-06-08,STN012,Riverside,5546,57.5,0.01,False,Wednesday,2,False,2
2022-06-09,STN012,Riverside,4023,60.3,0.03,False,Thursday,0,True,2
2022-06-10,STN012,Riverside,4103,56.8,0.01,False,Friday,0,False,2
2022-06-11,STN012,Riverside,3526,69.2,0.0,False,Saturday,0,False,2
2022-06-12,STN012,Riverside,2075,67.0,0.17,False,Sunday,0,True,2
2022-06-13,STN012,Riverside,4316,40.5,0.11,False,Monday,0,True,2
2022-06-14,STN012,Riverside,4788,60.6,0.03,False,Tuesday,0,False,2
2022-06-15,STN012,Riverside,4354,60.9,0.01,False,Wednesday,0,False,2
2022-06-16,STN012,Riverside,5677,64.7,0.14,False,Thursday,0,False,2
2022-06-17,STN012,Riverside,4611,66.9,0.04,False,Friday,1,False,2
2022-06-18,STN012,Riverside,3095,60.8,0.01,False,Saturday,1,False,2
2022-06-19,STN012,Riverside,2219,42.1,0.03,False,Sunday,0,False,2
2022-06-20,STN012,Riverside,3973,60.8,0.01,False,Monday,1,True,2
2022-06-21,STN012,Riverside,4867,57.7,0.02,False,Tuesday,0,False,2
2022-06-22,STN012,Riverside,4476,55.9,0.02,False,Wednesday,0,False,2
2022-06-23,STN012,Riverside,4138,61.1,0.01,False,Thursday,0,False,2
2022-06-24,STN012,Riverside,4025,44.2,0.04,False,Friday,1,False,2
2022-06-25,STN012,Riverside,2405,60.0,0.01,False,Saturday,0,False,2
2022-06-26,STN012,Riverside,2445,63.0,0.0,False,Sunday,0,False,2
2022-06-27,STN012,Riverside,4660,67.1,0.15,False,Monday,0,False,2
2022-06-28,STN012,Riverside,4375,53.9,0.02,False,Tuesday,3,False,2
2022-06-29,STN012,Riverside,4856,61.1,0.03,False,Wednesday,0,False,2
2022-06-30,STN012,Riverside,4900,43.8,0.08,False,Thursday,0,False,2
2022-07-01,STN012,Riverside,5150,62.0,0.0,False,Friday,0,False,2
2022-07-02,STN012,Riverside,2593,64.0,0.08,False,Saturday,0,False,2
2022-07-03,STN012,Riverside,2317,37.4,0.1,False,Sunday,2,False,2
2022-07-04,STN012,Riverside,2742,47.5,0.02,True,Monday,0,False,2
2022-07-05,STN012,Riverside,4673,47.2,0.03,False,Tuesday,0,False,2
2022-07-06,STN012,Riverside,4264,44.6,0.11,False,Wednesday,0,True,2
2022-07-07,STN012,Riverside,4386,58.2,0.02,False,Thursday,0,False,2
2022-07-08,STN012,Riverside,4677,36.2,0.03,False,Friday,0,False,2
2022-07-09,STN012,Riverside,2662,55.3,0.04,False,Saturday,0,False,2
2022-07-10,STN012,Riverside,2009,47.1,0.02,False,Sunday,2,False,2
2022-07-11,STN012,Riverside,5736,53.7,0.05,False,Monday,0,False,2
2022-07-12,STN012,Riverside,3834,61.6,0.11,False,Tuesday,0,False,2
2022-07-13,STN012,Riverside,4864,53.6,0.0,False,Wednesday,1,False,2
2022-07-14,STN012,Riverside,3308,41.6,0.03,False,Thursday,0,False,2
2022-07-15,STN012,Riverside,4492,57.2,0.05,False,Friday,1,False,2
2022-07-16,STN012,Riverside,2511,45.5,0.19,False,Saturday,1,False,2
2022-07-17,STN012,Riverside,2094,40.8,0.01,False,Sunday,0,False,2
2022-07-18,STN012,Riverside,4823,62.7,0.02,False,Monday,0,False,2
2022-07-19,STN012,Riverside,4051,41.7,0.01,False,Tuesday,1,True,2
2022-07-20,STN012,Riverside,4299,42.3,0.01,False,Wednesday,0,False,2
2022-07-21,STN012,Riverside,4761,42.1,0.01,False,Thursday,0,False,2
2022-07-22,STN012,Riverside,4608,47.5,0.02,False,Friday,1,False,2
2022-07-23,STN012,Riverside,2412,56.8,0.02,False,Saturday,0,False,2
2022-07-24,STN012,Riverside,2676,48.2,0.05,False,Sunday,0,False,2
2022-07-25,STN012,Riverside,3951,49.4,0.05,False,Monday,0,False,2
2022-07-26,STN012,Riverside,4207,32.1,0.08,False,Tuesday,1,False,2
2022-07-27,STN012,Riverside,4295,28.4,0.08,False,Wednesday,0,False,2
2022-07-28,STN012,Riverside,4233,55.8,0.08,False,Thursday,0,False,2
2022-07-29,STN012,Riverside,4460,46.7,0.02,False,Friday,0,False,2
2022-07-30,STN012,Riverside,2684,34.9,0.01,False,Saturday,0,False,2
2022-07-31,STN012,Riverside,2770,58.9,0.05,False,Sunday,1,False,2
2022-08-01,STN012,Riverside,4367,35.4,0.0,False,Monday,0,False,2
2022-08-02,STN012,Riverside,4792,43.7,0.01,False,Tuesday,2,False,2
2022-08-03,STN012,Riverside,4633,31.2,0.01,False,Wednesday,0,False,2
2022-08-04,STN012,Riverside,4280,40.1,0.07,False,Thursday,0,False,2
2022-08-05,STN012,Riverside,4562,43.1,0.1,False,Friday,1,False,2
2022-08-06,STN012,Riverside,2686,49.6,0.1,False,Saturday,0,False,2
2022-08-07,STN012,Riverside,2255,45.3,0.08,False,Sunday,0,True,2
2022-08-08,STN012,Riverside,4280,30.3,0.04,False,Monday,0,False,2
2022-08-09,STN012,Riverside,4229,43.6,0.02,False,Tuesday,0,False,2
2022-08-10,STN012,Riverside,4561,48.7,0.06,False,Wednesday,0,False,2
2022-08-11,STN012,Riverside,5202,53.2,0.01,False,Thursday,1,False,2
2022-08-12,STN012,Riverside,4503,48.7,0.01,False,Friday,0,True,2
2022-08-13,STN012,Riverside,1903,36.0,0.01,False,Saturday,1,True,2
2022-08-14,STN012,Riverside,2665,48.3,0.0,False,Sunday,0,False,2
2022-08-15,STN012,Riverside,4660,30.5,0.2,False,Monday,0,False,2
2022-08-16,STN012,Riverside,3650,29.1,0.09,False,Tuesday,1,False,2
2022-08-17,STN012,Riverside,4192,38.3,0.04,False,Wednesday,0,False,2
2022-08-18,STN012,Riverside,4673,34.7,0.01,False,Thursday,1,False,2
2022-08-19,STN012,Riverside,4597,40.6,0.11,False,Friday,0,False,2
2022-08-20,STN012,Riverside,2778,38.6,0.07,False,Saturday,0,False,2
2022-08-21,STN012,Riverside,2232,37.2,0.06,False,Sunday,0,False,2
2022-08-22,STN012,Riverside,4787,38.4,0.0,False,Monday,0,False,2
2022-08-23,STN012,Riverside,3411,39.4,0.3,False,Tuesday,1,False,2
2022-08-24,STN012,Riverside,4656,30.4,0.06,False,Wednesday,0,False,2
2022-08-25,STN012,Riverside,4064,24.7,0.15,False,Thursday,0,True,2
2022-08-26,STN012,Riverside,4073,37.1,0.05,False,Friday,0,True,2
2022-08-27,STN012,Riverside,2506,43.4,0.15,False,Saturday,0,False,2
2022-08-28,STN012,Riverside,2005,33.8,0.02,False,Sunday,0,True,2
2022-08-29,STN012,Riverside,4279,25.7,0.16,False,Monday,0,False,2
